id,flag_a,flag_b,flag_c,flag_d,flag_e,flag_f,flag_g,flag_h,flag_i,flag_j
CA18MLK,1,1,0,0,1,0,0,0,0,0
CA18V4K,1,0,1,0,0,0,0,0,0,0
CA18W3K,1,0,0,0,0,0,0,0,0,0
CA18W9K,1,0,0,0,0,0,0,0,0,0
CA18YUK,1,0,0,0,0,0,0,0,0,0
CA18Z3K,1,0,0,0,0,0,0,0,0,0
CA1A4DK,1,0,0,0,0,0,0,0,0,0
CA1AD7K,1,0,0,0,0,0,0,0,0,0
CA1AGRK,1,0,0,0,0,0,0,0,0,0
CA1AIHK,1,0,0,0,0,0,0,0,0,0
CA1ALAK,1,0,0,0,0,0,0,0,0,0
CA1APRK,1,1,0,0,0,0,0,0,0,0
CA1B05K,1,0,0,0,0,0,0,0,0,0
CA1B1MK,1,0,1,1,0,0,0,0,0,0
CA1B1YK,1,0,0,0,0,0,0,0,0,0
CA1B77K,0,0,0,0,0,0,0,0,0,0
CA1BHGK,1,0,0,0,0,0,0,0,0,0
CA1BIYK,1,0,0,0,0,0,0,0,0,0
CA1BLSK,1,0,0,0,0,0,0,0,0,0
CA1BRDK,1,0,0,0,0,0,0,0,0,0
CA1BVCK,0,0,0,0,0,0,0,0,0,0
CA1BX4K,0,0,0,0,0,0,0,0,0,0
CA1BY4K,1,0,0,0,0,0,0,0,0,0
CA1C0YK,0,0,0,0,0,0,0,0,0,0
CA1CA3K,1,0,0,0,0,0,0,0,0,0
CA1CKCK,1,0,0,0,0,0,0,0,0,0
CA1CMYK,1,0,0,0,0,0,0,0,0,0
CA1CY7K,1,1,0,0,1,0,0,0,0,0
CA1D3XK,1,0,1,0,0,0,0,0,0,0
CA1D59K,1,0,0,0,0,0,0,0,0,0
CA1D6JK,1,0,0,0,0,0,0,0,0,0
CA1D99K,1,0,0,0,0,0,0,0,0,0
CA1DFCK,1,0,1,0,0,0,0,0,0,0
CA1DHZK,1,0,0,0,0,0,0,0,0,0
CA1DL2K,1,0,1,0,0,0,1,0,0,0
CA1DXNK,1,0,0,0,0,1,1,0,0,0
CA1E4SK,1,0,0,0,0,0,0,0,0,0
CA1E71K,1,0,0,0,0,0,0,0,0,0
CA1EA9K,1,0,0,0,0,0,0,0,0,0
CA1ECOK,1,1,0,0,0,0,0,0,0,0
CA1EO9K,1,0,0,1,0,0,0,0,0,0
CA1EP0K,1,0,0,0,0,0,0,0,0,0
CA1ERIK,1,0,0,0,0,0,0,0,0,0
CA1ESQK,1,0,0,0,0,0,0,0,0,0
CA1ET1K,1,0,0,0,0,0,0,0,0,0
CA1F1IK,1,0,0,0,0,0,0,0,0,0
CA1F4RK,1,0,0,0,0,0,1,0,0,0
CA1F8UK,1,0,0,0,0,0,0,0,0,0
CA1FDPK,1,1,0,1,0,1,0,0,0,0
CA1FHMK,1,0,0,0,0,0,0,0,0,0
CA1FMAK,0,0,0,0,0,0,0,0,0,0
CA1FQPK,1,0,0,0,0,0,0,0,0,0
CA1FU4K,1,0,0,0,0,0,0,0,0,0
CA1FWJK,1,0,0,0,0,0,1,0,0,0
CA1G6CK,1,0,0,0,0,0,1,0,0,0
CA1GO1K,1,0,0,0,0,0,0,0,0,0
CA1GU5K,1,0,0,0,0,0,0,0,0,0
CA1H5KK,1,0,0,0,0,0,0,0,0,0
CA1H78K,0,0,0,0,0,0,0,0,0,0
CA1HSPK,1,0,0,0,0,0,0,0,0,0
CA1HSZK,1,0,0,0,0,0,0,0,0,0
CA1HTWK,1,0,0,1,0,0,0,0,0,0
CA1I0HK,1,0,0,0,0,0,0,0,0,0
CA1I24K,1,0,0,1,0,0,1,1,0,0
CA1I3TK,0,0,0,0,0,0,0,0,0,0
CA1I7UK,1,0,0,0,0,0,0,0,0,0
CA1I9AK,1,0,0,1,0,0,0,0,0,0
CA1ICYK,1,0,0,0,0,0,0,0,0,0
CA1IU3K,1,0,0,0,0,0,0,0,0,0
CA1IWAK,1,0,0,0,0,0,0,0,0,0
CA1J46K,0,0,0,0,0,0,0,0,0,0
CA1J94K,0,0,0,0,0,0,0,0,0,0
CA1JARK,1,1,0,0,0,0,0,0,0,0
CA1JE0K,1,0,0,0,0,0,1,0,1,0
CA1JKVK,1,0,0,0,0,0,0,0,0,0
CA1K1KK,0,0,0,0,0,0,0,0,0,0
CA1KBFK,1,0,0,0,0,0,0,0,0,0
CA1KC1K,1,1,0,0,0,0,1,0,1,0
CA1KEEK,1,0,0,0,0,0,0,0,0,0
CA1KERK,1,0,0,0,1,0,0,0,0,0
CA1KESK,1,0,0,0,0,0,0,0,0,0
CA1KFGK,1,0,1,0,1,0,0,0,0,0
CA1KGSK,1,0,0,0,0,0,0,0,0,0
CA1KJOK,1,0,0,0,0,0,0,0,0,0
CA1KODK,1,0,0,0,0,0,0,0,0,0
CA1KREK,1,0,0,0,0,0,0,0,0,0
CA1L0AK,1,0,0,0,0,0,0,0,0,0
CA1L8JK,1,0,0,0,0,0,0,0,0,0
CA1LBWK,1,0,0,0,0,0,0,0,0,0
CA1LJ8K,1,0,0,0,0,0,0,0,0,0
CA1LNBK,0,0,0,0,0,0,0,0,0,0
CA1LT7K,1,0,0,0,0,0,0,0,0,0
